H (Oe)	V1(NONE) (V)	V2(6-11) (V)	V3(NONE) (V)	I(1-16) (A)	T (K)
77721.5	0.0191722657	0.0191722657	9.899999999999999E+037	9.899999999999999E+037	300.0031
77683.67200000001	0.0191710858	0.0191710858	9.899999999999999E+037	9.899999999999999E+037	300.0033
77683.67200000001	0.0191707217	0.0191707217	9.899999999999999E+037	9.899999999999999E+037	300.0033
77683.67200000001	0.0191709375	0.0191709375	9.899999999999999E+037	9.899999999999999E+037	300.0033
77683.67200000001	0.0191721443	0.0191721443	9.899999999999999E+037	9.899999999999999E+037	300.0033
77683.67200000001	0.0191713892	0.0191713892	9.899999999999999E+037	9.899999999999999E+037	300.0033
77645.289	0.0191717735	0.0191717735	9.899999999999999E+037	9.899999999999999E+037	300.0034
77645.289	0.0191726904	0.0191726904	9.899999999999999E+037	9.899999999999999E+037	300.0034
77645.289	0.0191712341	0.0191712341	9.899999999999999E+037	9.899999999999999E+037	300.0034
77645.289	0.0191716858	0.0191716858	9.899999999999999E+037	9.899999999999999E+037	300.0016
77605.406	0.0191718409	0.0191718409	9.899999999999999E+037	9.899999999999999E+037	300.0018
77605.406	0.0191714634	0.0191714634	9.899999999999999E+037	9.899999999999999E+037	300.0018
77605.406	0.0191720971	0.0191720971	9.899999999999999E+037	9.899999999999999E+037	300.0018
77566.461	0.0191717061	0.0191717061	9.899999999999999E+037	9.899999999999999E+037	300.002
77566.461	0.0191714836	0.0191714836	9.899999999999999E+037	9.899999999999999E+037	300.002
77566.461	0.019171942	0.019171942	9.899999999999999E+037	9.899999999999999E+037	300.002
77566.461	0.019171787	0.019171787	9.899999999999999E+037	9.899999999999999E+037	299.9995
77527.141	0.0191716319	0.0191716319	9.899999999999999E+037	9.899999999999999E+037	299.9997
77527.141	0.0191717128	0.0191717128	9.899999999999999E+037	9.899999999999999E+037	299.9997
77527.141	0.01917176	0.01917176	9.899999999999999E+037	9.899999999999999E+037	299.9997
77527.141	0.0191707959	0.0191707959	9.899999999999999E+037	9.899999999999999E+037	299.9997
77487.82000000001	0.0191712638	0.0191712638	9.899999999999999E+037	9.899999999999999E+037	299.9998
77487.82000000001	0.0191725515	0.0191725515	9.899999999999999E+037	9.899999999999999E+037	299.9998
77487.82000000001	0.0191710143	0.0191710143	9.899999999999999E+037	9.899999999999999E+037	299.9998
77487.82000000001	0.0191707514	0.0191707514	9.899999999999999E+037	9.899999999999999E+037	300.0019
77448.117	0.0191714458	0.0191714458	9.899999999999999E+037	9.899999999999999E+037	300.002
77448.117	0.0191718301	0.0191718301	9.899999999999999E+037	9.899999999999999E+037	300.002
77448.117	0.0191716211	0.0191716211	9.899999999999999E+037	9.899999999999999E+037	300.002
77448.117	0.0191715132	0.0191715132	9.899999999999999E+037	9.899999999999999E+037	300.002
77448.117	0.0191716346	0.0191716346	9.899999999999999E+037	9.899999999999999E+037	300.002
77408.984	0.0191711222	0.0191711222	9.899999999999999E+037	9.899999999999999E+037	300.0022
77408.984	0.0191714256	0.0191714256	9.899999999999999E+037	9.899999999999999E+037	300.0022
77408.984	0.0191714391	0.0191714391	9.899999999999999E+037	9.899999999999999E+037	300.0022
77408.984	0.0191713447	0.0191713447	9.899999999999999E+037	9.899999999999999E+037	300.0034
77370.039	0.0191722751	0.0191722751	9.899999999999999E+037	9.899999999999999E+037	300.0035
77370.039	0.0191714997	0.0191714997	9.899999999999999E+037	9.899999999999999E+037	300.0035
77370.039	0.0191718368	0.0191718368	9.899999999999999E+037	9.899999999999999E+037	300.0035
77370.039	0.0191709267	0.0191709267	9.899999999999999E+037	9.899999999999999E+037	300.0035
77370.039	0.019170839	0.019170839	9.899999999999999E+037	9.899999999999999E+037	300.0035
77317.234	0.0191726392	0.0191726392	9.899999999999999E+037	9.899999999999999E+037	300.0038
77317.234	0.0191715267	0.0191715267	9.899999999999999E+037	9.899999999999999E+037	300.0038
77317.234	0.0191717964	0.0191717964	9.899999999999999E+037	9.899999999999999E+037	300.002
77317.234	0.0191726526	0.0191726526	9.899999999999999E+037	9.899999999999999E+037	300.002
77278.477	0.0191713784	0.0191713784	9.899999999999999E+037	9.899999999999999E+037	300.0021
77278.477	0.0191723021	0.0191723021	9.899999999999999E+037	9.899999999999999E+037	300.0021
77278.477	0.0191717559	0.0191717559	9.899999999999999E+037	9.899999999999999E+037	300.0021
77278.477	0.0191726998	0.0191726998	9.899999999999999E+037	9.899999999999999E+037	300.0021
77239.719	0.0191715334	0.0191715334	9.899999999999999E+037	9.899999999999999E+037	300.0022
77239.719	0.0191715604	0.0191715604	9.899999999999999E+037	9.899999999999999E+037	300.0028
77239.719	0.0191722009	0.0191722009	9.899999999999999E+037	9.899999999999999E+037	300.0028
77239.719	0.0191714593	0.0191714593	9.899999999999999E+037	9.899999999999999E+037	300.0028
77202.266	0.0191715806	0.0191715806	9.899999999999999E+037	9.899999999999999E+037	300.003
77202.266	0.0191719043	0.0191719043	9.899999999999999E+037	9.899999999999999E+037	300.003
77202.266	0.0191721672	0.0191721672	9.899999999999999E+037	9.899999999999999E+037	300.003
77202.266	0.0191722279	0.0191722279	9.899999999999999E+037	9.899999999999999E+037	300.003
77162.008	0.0191721133	0.0191721133	9.899999999999999E+037	9.899999999999999E+037	300.0031
77162.008	0.0191717155	0.0191717155	9.899999999999999E+037	9.899999999999999E+037	300.0025
77162.008	0.0191716683	0.0191716683	9.899999999999999E+037	9.899999999999999E+037	300.0025
77162.008	0.0191709536	0.0191709536	9.899999999999999E+037	9.899999999999999E+037	300.0025
77122.875	0.0191721335	0.0191721335	9.899999999999999E+037	9.899999999999999E+037	300.0027
77122.875	0.019171311	0.019171311	9.899999999999999E+037	9.899999999999999E+037	300.0027
77122.875	0.0191714053	0.0191714053	9.899999999999999E+037	9.899999999999999E+037	300.0027
77122.875	0.0191715267	0.0191715267	9.899999999999999E+037	9.899999999999999E+037	300.0027
77083.92999999999	0.0191711626	0.0191711626	9.899999999999999E+037	9.899999999999999E+037	300.0028
77083.92999999999	0.019171884	0.019171884	9.899999999999999E+037	9.899999999999999E+037	300.0028
77083.92999999999	0.019173192	0.019173192	9.899999999999999E+037	9.899999999999999E+037	300.0019
77083.92999999999	0.0191713446	0.0191713446	9.899999999999999E+037	9.899999999999999E+037	300.0019
77083.92999999999	0.0191713378	0.0191713378	9.899999999999999E+037	9.899999999999999E+037	300.0019
77043.29700000001	0.0191720255	0.0191720255	9.899999999999999E+037	9.899999999999999E+037	300.002
77043.29700000001	0.0191717895	0.0191717895	9.899999999999999E+037	9.899999999999999E+037	300.002
77043.29700000001	0.0191707108	0.0191707108	9.899999999999999E+037	9.899999999999999E+037	300.002
77043.29700000001	0.0191717828	0.0191717828	9.899999999999999E+037	9.899999999999999E+037	300.002
77004.906	0.0191713783	0.0191713783	9.899999999999999E+037	9.899999999999999E+037	300.0022
77004.906	0.0191727874	0.0191727874	9.899999999999999E+037	9.899999999999999E+037	300.0028
77004.906	0.0191712906	0.0191712906	9.899999999999999E+037	9.899999999999999E+037	300.0028
77004.906	0.0191721671	0.0191721671	9.899999999999999E+037	9.899999999999999E+037	300.0028
76965.398	0.0191714929	0.0191714929	9.899999999999999E+037	9.899999999999999E+037	300.0029
76965.398	0.0191710209	0.0191710209	9.899999999999999E+037	9.899999999999999E+037	300.0029
76965.398	0.0191712367	0.0191712367	9.899999999999999E+037	9.899999999999999E+037	300.0029
76965.398	0.0191711693	0.0191711693	9.899999999999999E+037	9.899999999999999E+037	300.0029
76965.398	0.0191726458	0.0191726458	9.899999999999999E+037	9.899999999999999E+037	300.0029
76913.344	0.0191722885	0.0191722885	9.899999999999999E+037	9.899999999999999E+037	300.0031
76913.344	0.0191722008	0.0191722008	9.899999999999999E+037	9.899999999999999E+037	300.0031
76913.344	0.0191718098	0.0191718098	9.899999999999999E+037	9.899999999999999E+037	300.0031
76913.344	0.0191719176	0.0191719176	9.899999999999999E+037	9.899999999999999E+037	300.0031
76874.773	0.0191713378	0.0191713378	9.899999999999999E+037	9.899999999999999E+037	300.0033
76874.773	0.0191714929	0.0191714929	9.899999999999999E+037	9.899999999999999E+037	300.0033
76874.773	0.0191718233	0.0191718233	9.899999999999999E+037	9.899999999999999E+037	300.0033
76874.773	0.0191715536	0.0191715536	9.899999999999999E+037	9.899999999999999E+037	300.0033
76874.773	0.0191708254	0.0191708254	9.899999999999999E+037	9.899999999999999E+037	300.0033
76834.70299999999	0.019171385	0.019171385	9.899999999999999E+037	9.899999999999999E+037	300.0022
76834.70299999999	0.0191714659	0.0191714659	9.899999999999999E+037	9.899999999999999E+037	300.0022
76834.70299999999	0.0191713648	0.0191713648	9.899999999999999E+037	9.899999999999999E+037	300.0022
76834.70299999999	0.0191718233	0.0191718233	9.899999999999999E+037	9.899999999999999E+037	300.0022
76795.383	0.0191705962	0.0191705962	9.899999999999999E+037	9.899999999999999E+037	300.0024
76795.383	0.0191707985	0.0191707985	9.899999999999999E+037	9.899999999999999E+037	300.0024
76795.383	0.0191708659	0.0191708659	9.899999999999999E+037	9.899999999999999E+037	300.0024
76795.383	0.0191717424	0.0191717424	9.899999999999999E+037	9.899999999999999E+037	300.0024
76795.383	0.0191716143	0.0191716143	9.899999999999999E+037	9.899999999999999E+037	300.0024
76757.17999999999	0.0191714996	0.0191714996	9.899999999999999E+037	9.899999999999999E+037	300.0016
76757.17999999999	0.0191720255	0.0191720255	9.899999999999999E+037	9.899999999999999E+037	300.0016
76757.17999999999	0.0191717626	0.0191717626	9.899999999999999E+037	9.899999999999999E+037	300.0016
76717.67200000001	0.0191715468	0.0191715468	9.899999999999999E+037	9.899999999999999E+037	300.0018
76717.67200000001	0.0191707917	0.0191707917	9.899999999999999E+037	9.899999999999999E+037	300.0018
