时间	热浴温度/K	样品电阻/Ω	参考电阻/Ω	磁场电压
48.64459252357483	1.2515912369134312	2437.84	3987.9	4.65427554e-05
49.3791663646698	1.251524403580191	2437.83	3987.7	4.70536023e-05
50.12802338600159	1.2515530453404429	2437.81	3987.8	4.49493564e-05
50.86149787902832	1.2516198825128517	2437.8	3987.5	4.53872341e-05
51.59713816642761	1.2516007852637356	2437.77	3987.7	4.57521323e-05
52.337098836898804	1.2516198825128517	2437.74	3987.9	4.60805406e-05
53.06932735443115	1.2516294314116716	2437.79	3987.7	4.56791479e-05
53.835695028305054	1.2516867286446305	2437.77	3987.6	4.57521276e-05
54.57358407974243	1.251696278823512	2437.74	3987.6	4.57764541e-05
55.31016945838928	1.2516580792052545	2437.73	3987.5	4.68224953e-05
56.04649090766907	1.251801342862951	2437.68	3987.6	4.61535155e-05
56.77880930900574	1.2518395534562154	2437.68	3987.5	4.55210486e-05
57.51362204551697	1.251696278823512	2437.69	3987.5	4.5496722e-05
58.24637293815613	1.251696278823512	2437.68	3987.7	4.56913345e-05
58.98180437088013	1.2516771786486298	2437.65	3987.8	4.61413757e-05
59.73163819313049	1.2516771786486298	2437.65	3987.9	4.61778655e-05
60.46440768241882	1.2517153797299414	2437.61	3987.8	4.54359128e-05
61.20037388801575	1.251696278823512	2437.62	3987.8	4.51683207e-05
61.93582010269165	1.2517917906720144	2437.6	3987.9	4.47790958e-05
62.67071795463562	1.2517535837376217	2437.63	3987.8	4.47790958e-05
63.41450238227844	1.2518300005334613	2437.57	3987.8	4.55210557e-05
64.15027928352356	1.2518108952368332	2437.57	3987.5	4.6129227e-05
64.88358306884766	1.2517058291852816	2437.56	3987.8	4.5302124e-05
65.6338403224945	1.2517058291852816	2437.53	3987.8	4.56548591e-05
66.36689329147339	1.2518491065619373	2437.53	3987.9	4.65427785e-05
67.1026873588562	1.251763135196827	2437.52	3988.0	4.58008185e-05
67.83934450149536	1.251820447793668	2437.55	3988.0	4.59467778e-05
68.57406783103943	1.2518108952368332	2437.52	3987.9	4.51196748e-05
69.37899565696716	1.2517535837376217	2437.48	3987.7	4.49858787e-05
70.13143420219421	1.2517153797299414	2437.48	3987.7	4.59711044e-05
70.8646788597107	1.2517822386640187	2437.49	3988.0	4.55210548e-05
71.59863328933716	1.2518777669769654	2437.47	3988.1	4.56305243e-05
72.34544253349304	1.2518873208146117	2437.46	3988.2	4.54602384e-05
73.07717490196228	1.2519446476835712	2437.45	3987.9	4.60197492e-05
73.88165378570557	1.2518968748352541	2437.46	3988.1	4.45601559e-05
74.6306312084198	1.2518586598506332	2437.48	3987.9	4.63481556e-05
75.38680481910706	1.2518777669769654	2437.43	3987.9	4.52534606e-05
76.13266730308533	1.2519446476835712	2437.43	3987.6	4.57278284e-05
76.8649799823761	1.251935092747876	2437.43	3987.7	4.45358273e-05
77.60016965866089	1.251906429038896	2437.41	3987.8	4.53264403e-05
78.34056401252747	1.251973313588843	2437.43	3987.9	4.56062027e-05
79.0844669342041	1.2520115373584975	2437.42	3987.9	4.57764886e-05
79.83428740501404	1.2519446476835712	2437.43	3987.6	4.66522447e-05
80.5677695274353	1.2519446476835712	2437.42	3987.7	4.4353385e-05
81.30118751525879	1.2519637581040495	2437.42	3988.0	4.51926496e-05
82.04002332687378	1.251982869256679	2437.38	3987.9	4.53872621e-05
82.77627801895142	1.251973313588843	2437.38	3987.6	4.56183644e-05
83.51085162162781	1.251935092747876	2437.36	3987.6	4.55332214e-05
84.24436450004578	1.2520019811414997	2437.32	3987.7	4.65427735e-05
84.98043251037598	1.2520306503416916	2437.34	3987.5	4.48642368e-05
85.73201656341553	1.2520593211895599	2437.34	3987.8	4.52899515e-05
86.46722865104675	1.2520975515500226	2437.35	3987.8	4.6494116e-05
87.19964075088501	1.2520688785050242	2437.31	3987.8	4.43168893e-05
87.94016551971436	1.2520975515500226	2437.31	3987.7	4.56548498e-05
88.68258714675903	1.2521071095979066	2437.3	3987.7	4.59711002e-05
89.43539500236511	1.2521262262430366	2437.3	3987.7	4.50345278e-05
90.16905975341797	1.252212260211628	2437.29	3987.3	4.60684065e-05
90.93500685691833	1.2521166678289097	2437.27	3987.6	4.49493848e-05
91.66695237159729	1.252183580573695	2437.28	3988.1	4.52048137e-05
92.40449452400208	1.2522409414981621	2437.3	3988.1	4.58737804e-05
93.14525437355042	1.2521644617308862	2437.29	3987.9	4.61292091e-05
93.90184688568115	1.2521644617308862	2437.29	3987.7	4.56670047e-05
94.64023852348328	1.2522313808861298	2437.27	3987.9	4.50831675e-05
95.37306690216064	1.2522409414981621	2437.25	3987.7	4.62386786e-05
96.10678768157959	1.2521931402698372	2437.24	3987.7	4.56183561e-05
96.84165024757385	1.2522505022933859	2437.21	3987.5	4.53629273e-05
97.5753390789032	1.2522696244334364	2437.23	3987.3	4.53872539e-05
98.30900073051453	1.252317432989828	2437.22	3987.5	4.45479878e-05
99.04770588874817	1.2523556831331688	2437.22	3987.3	4.55210568e-05
99.80643439292908	1.2523556831331688	2437.21	3987.4	4.57643224e-05
100.54267382621765	1.2523269952507952	2437.21	3987.6	4.47547703e-05
101.27648568153381	1.2523269952507952	2437.21	3987.4	4.48885663e-05
102.01941990852356	1.2524034999356959	2437.23	3987.3	4.59954246e-05
102.75496697425842	1.2523748093043678	2437.18	3987.3	4.62021993e-05
103.49032592773438	1.2523843726648678	2437.17	3987.5	4.51075043e-05
104.24316835403442	1.2523939362086425	2437.21	3987.5	4.45844833e-05
104.9757194519043	1.2523461203224595	2437.17	3987.3	4.5399423e-05
105.70924401283264	1.2524034999356959	2437.16	3987.4	4.51926472e-05
106.44552898406982	1.2524034999356959	2437.14	3987.4	4.64089841e-05
107.1799783706665	1.2524226279396653	2437.15	3987.3	4.47061249e-05
107.91429948806763	1.2525661113426372	2437.17	3987.2	4.50953499e-05
108.65250253677368	1.25248958172766	2437.13	3987.1	4.43533898e-05
109.41086721420288	1.2525469778387412	2437.12	3986.9	4.57156772e-05
110.14682793617249	1.2525182789581268	2437.1	3987.0	4.62265462e-05
110.87978172302246	1.252556544499003	2437.15	3987.1	4.56183821e-05
111.6131181716919	1.2525182789581268	2437.13	3987.1	4.51805039e-05
112.34884786605835	1.25243219221659	2437.12	3987.0	4.65306283e-05
113.08291959762573	1.2525182789581268	2437.1	3987.1	4.58251579e-05
113.81729340553284	1.252556544499003	2437.1	3987.3	4.6968489e-05
114.55534744262695	1.252508713031295	2437.06	3987.4	4.45115067e-05
115.31810665130615	1.2525469778387412	2437.1	3987.1	4.51196706e-05
116.0634400844574	1.2527000664105188	2437.07	3987.2	4.62873453e-05
116.79653549194336	1.2526426526937222	2437.06	3986.8	4.57886516e-05
117.55422687530518	1.2527479162194	2437.06	3986.7	4.62143664e-05
118.28701758384705	1.2528053420449279	2437.04	3986.9	4.52656306e-05
119.03708505630493	1.2527479162194	2437.04	3987.2	4.45966503e-05
119.77197337150574	1.2526809277711681	2437.05	3987.1	4.57886516e-05
120.50807595252991	1.252767057427268	2437.05	3987.1	4.54967327e-05
121.24374747276306	1.252786199369097	2437.0	3987.1	4.46209766e-05
121.97651886940002	1.2528819200891441	2437.0	3986.9	4.54359163e-05
122.71257162094116	1.2529393613314497	2437.01	3986.7	4.50466914e-05
123.4577705860138	1.252987234081963	2437.0	3986.5	4.53142835e-05
124.19110631942749	1.2530446874419037	2436.97	3986.0	4.54237428e-05
124.94756150245667	1.2529968091828865	2437.01	3985.9	4.62630089e-05
125.68019437789917	1.2530255355873956	2437.0	3985.6	4.59954168e-05
126.41331171989441	1.252987234081963	2436.97	3985.4	4.50953344e-05
127.22096872329712	1.2529489355143553	2436.92	3984.9	4.54237428e-05
127.96021342277527	1.2528819200891441	2436.91	3985.1	4.51196582e-05
128.69317889213562	1.2527287757454473	2436.94	3986.0	4.59345977e-05
129.44210195541382	1.2526713587266585	2436.98	3986.8	4.57399853e-05
130.17425513267517	1.2526809277711681	2436.98	3987.0	4.52777808e-05
130.9077341556549	1.2526426526937222	2436.98	3987.1	4.53994135e-05
131.64497447013855	1.2526043805509937	2436.98	3987.2	4.58129581e-05
132.37768125534058	1.2525661113426372	2436.95	3987.3	4.69319793e-05
133.11584997177124	1.2525374113618435	2436.96	3987.0	4.60805501e-05
133.84927225112915	1.252508713031295	2437.02	3987.2	4.58251214e-05
134.58273315429688	1.2524608861471969	2437.0	3987.3	4.44384942e-05
135.33715653419495	1.2524417566768173	2437.01	3987.4	4.4791229e-05
136.0688705444336	1.252508713031295	2437.01	3987.1	4.57034743e-05
136.80137467384338	1.252786199369097	2436.98	3987.0	4.57399641e-05
137.54459357261658	1.2536195848536966	2437.02	3986.7	4.55331885e-05
138.27797317504883	1.25517511934276	2437.0	3986.0	4.50345061e-05
139.01205801963806	1.2578654804451552	2436.95	3984.4	4.50101796e-05
139.7469654083252	1.262694005897125	2436.88	3981.7	4.53629145e-05
140.4784905910492	1.26884238179637	2436.74	3978.1	4.53020981e-05
141.21296668052673	1.2768801170095092	2436.47	3973.0	4.52169552e-05
141.94639945030212	1.288516023246332	2436.15	3964.9	4.65792594e-05
142.68031787872314	1.3008619616725408	2435.7	3956.1	4.60927283e-05
143.41511988639832	1.3151472896993945	2435.02	3945.8	4.56061972e-05
144.16237783432007	1.3337993178865986	2434.24	3931.6	4.48155842e-05
144.8955910205841	1.3519987870011312	2433.19	3917.4	4.47912576e-05
145.64597058296204	1.374829848372243	2432.06	3899.7	4.55453829e-05
146.3791093826294	1.3962271964774329	2430.8	3882.7	4.4937219e-05
147.11941528320312	1.418869847340492	2429.08	3864.9	4.60319141e-05
147.85295796394348	1.4462537019680737	2427.35	3843.4	4.57521587e-05
148.58636093139648	1.4712123714099692	2425.37	3824.3	4.60197508e-05
149.31973004341125	1.4970007367083102	2422.77	3804.5	4.56062053e-05
150.0585286617279	1.5274753171306619	2420.35	3781.7	4.56913482e-05
150.791889667511	1.5544498862166354	2417.69	3761.7	4.53021233e-05
151.53885316848755	1.5821365545909696	2414.31	3738.5	4.5898124e-05
152.27171230316162	1.6138847288964107	2411.09	3718.5	4.53994295e-05
153.01007294654846	1.6419489211145921	2407.04	3698.7	4.5654852e-05
153.8326771259308	1.6740245933817683	2402.73	3676.7	4.49493819e-05
154.5711796283722	1.7063839675010022	2398.72	3655.4	4.56791786e-05
155.30620002746582	1.7344856440905343	2393.82	3637.3	4.57278317e-05
156.0478482246399	1.76624679378079	2389.27	3617.2	4.55332383e-05
156.78137969970703	1.7940717162428899	2384.54	3600.3	4.64211579e-05
157.55403971672058	1.821984315955912	2378.76	3583.4	4.53021359e-05
158.28808069229126	1.853660038951417	2373.42	3565.0	4.53872789e-05
159.04068064689636	1.8815255321011617	2367.08	3547.0	4.66522603e-05
159.77594137191772	1.91289189957921	2361.36	3531.7	4.53629533e-05
160.50981855392456	1.940457731504291	2354.52	3516.8	4.55697291e-05
161.24705171585083	1.971937532297288	2348.38	3500.4	4.56548721e-05
161.9813244342804	1.994496735297048	2341.87	3486.5	4.57400151e-05
162.7148768901825	2.0243190316235897	2334.33	3472.5	4.68712004e-05
163.44723963737488	2.0563462541589064	2327.56	3457.7	4.64941389e-05
164.18139004707336	2.083532811402779	2320.61	3444.8	4.58008318e-05
164.91566371917725	2.110319970362691	2312.4	3432.3	4.66644249e-05
165.65610480308533	2.1405293115059587	2305.12	3418.9	4.57886685e-05
166.38945960998535	2.166760095825661	2297.67	3407.1	4.60197709e-05
167.12303829193115	2.1927482216243908	2288.88	3395.6	4.59711054e-05
167.8583047389984	2.2222720750126994	2280.88	3382.6	4.72239233e-05
168.59241437911987	2.2479135348820574	2273.01	3371.7	4.58129828e-05
169.3409502506256	2.2732408928386296	2263.69	3359.6	4.68955147e-05
170.07914519309998	2.302025725159375	2255.52	3349.5	4.52048188e-05
170.8183205127716	2.326915866293665	2245.93	3339.5	4.55818635e-05
171.55821585655212	2.355198039445714	2237.57	3328.3	4.54359042e-05
172.29157710075378	2.3796873255459685	2228.83	3319.1	4.6263007e-05
173.0412619113922	2.4039870002387453	2219.15	3308.5	4.54115777e-05
173.78177762031555	2.4313672823667676	2210.29	3299.7	4.56426922e-05
174.51549887657166	2.455067863589759	2200.23	3291.0	4.59589374e-05
175.2489631175995	2.4819259225724837	2191.49	3281.4	4.56062024e-05
175.98335719108582	2.505106663344902	2182.7	3273.6	4.64941217e-05
176.71732354164124	2.528166156362635	2172.46	3265.4	4.48277525e-05
177.45215797424316	2.5541473954332523	2163.6	3256.7	4.68590218e-05
178.18629837036133	2.576690242855551	2154.72	3248.9	4.66644094e-05
178.92155289649963	2.599084358173742	2144.45	3241.5	4.56426939e-05
179.65523648262024	2.624232670853501	2135.37	3233.3	4.49250604e-05
180.38878631591797	2.6460359228034775	2126.55	3226.0	4.57400001e-05
181.1268379688263	2.66761245073984	2116.34	3219.2	4.61292195e-05
181.86178755760193	2.691915735059061	2107.56	3211.5	4.59224438e-05
182.59521985054016	2.712900186958716	2098.67	3205.0	4.57035048e-05
183.35404658317566	2.733883895456996	2088.86	3198.0	4.61657094e-05
184.0876235961914	2.7575652679454	2080.04	3191.7	4.63846484e-05
184.82077765464783	2.777749376553298	2070.4	3185.7	4.5958926e-05
185.55297780036926	2.800741713828266	2061.75	3179.0	4.59345995e-05
186.29044270515442	2.8207818943276357	2053.44	3173.2	4.54115786e-05
187.02440881729126	2.8406103315007645	2044.6	3167.6	4.62630079e-05
187.75891971588135	2.8627471600478556	2036.3	3161.2	4.55697012e-05
188.49283909797668	2.881933987240982	2028.29	3155.7	4.54480508e-05
189.2443563938141	2.900919363800804	2019.12	3149.6	4.67373575e-05
189.97687649726868	2.9221315426891836	2011.42	3144.6	4.559401e-05
190.71012091636658	2.9407026871510653	2003.81	3139.5	4.51318057e-05
191.4570722579956	2.9617572378050108	1995.17	3133.5	4.51196325e-05
192.19093441963196	2.9799280747742922	1987.82	3128.8	4.69806126e-05
192.92433762550354	2.9978965929324533	1979.6	3124.2	4.46574283e-05
193.65739107131958	3.0180441293755003	1972.44	3118.7	4.48885304e-05
194.39161348342896	3.035675228206708	1965.64	3114.1	4.56669796e-05
195.12881755828857	3.05299026062812	1957.93	3110.1	4.62386679e-05
195.86119866371155	3.072382667664251	1951.43	3105.1	4.54723817e-05
196.59554982185364	3.0892820514056174	1944.93	3100.8	4.56913206e-05
197.34570407867432	3.1060616732282478	1937.98	3095.6	4.57764635e-05
198.07733964920044	3.1249698330023614	1931.83	3091.7	4.55210348e-05
198.81105661392212	3.141267221534401	1925.99	3087.8	4.63116601e-05
199.55039525032043	3.1596426994687397	1919.47	3083.5	4.57886392e-05
200.35695505142212	3.175408035299424	1913.1	3079.5	4.6263007e-05
201.16153693199158	3.193364747197928	1907.14	3075.4	4.57278228e-05
201.89889526367188	3.211280491025309	1901.88	3071.4	4.50223529e-05
202.64848732948303	3.2288905451477774	1896.16	3067.3	4.54359243e-05
203.38122725486755	3.2439103964522253	1891.34	3063.7	4.64941297e-05
204.11750888824463	3.2587252559671906	1886.69	3060.1	4.62265376e-05
204.85471272468567	3.275640355842436	1881.46	3056.6	4.63603336e-05
205.58630180358887	3.290131967891486	1877.12	3053.0	4.57521696e-05
206.31992721557617	3.304576894614128	1872.94	3049.9	4.54237758e-05
207.0523910522461	3.3207117366621506	1868.19	3046.3	4.58981439e-05
207.7908434867859	3.334607003615928	1864.13	3043.4	4.62265526e-05
208.52395009994507	3.348437540290621	1860.37	3040.2	4.61900628e-05
209.257098197937	3.3638932726940225	1856.13	3036.6	4.52534749e-05
209.9905035495758	3.377218963114497	1852.6	3033.7	4.54967405e-05
210.72428226470947	3.3904634313924795	1849.1	3030.8	4.5691353e-05
211.45892548561096	3.405553262726732	1845.36	3027.6	4.4523678e-05
212.19179153442383	3.4181538237861644	1842.08	3025.1	4.68833545e-05
212.92560863494873	3.430949380197393	1839.01	3022.4	4.6299506e-05
213.6612446308136	3.4451295773344577	1835.53	3019.8	4.48277494e-05
214.39450693130493	3.457437750778293	1832.67	3017.0	4.55332195e-05
215.14379739761353	3.4695360140226246	1829.44	3014.0	4.64089755e-05
215.88015937805176	3.4831375958774142	1826.74	3011.5	4.55940359e-05
216.61226654052734	3.4946074294390326	1824.12	3008.8	4.61778466e-05
217.35208177566528	3.507899420887178	1821.19	3006.0	4.56061729e-05
218.0859842300415	3.5193313575180682	1818.77	3003.7	4.55818464e-05
218.829660654068	3.5307361257439376	1816.37	3001.8	4.65792346e-05
219.5686604976654	3.543578982485978	1813.73	2999.1	4.48642134e-05
220.37346959114075	3.554407571408178	1811.24	2997.1	4.52899232e-05
221.1124939918518	3.566684416870232	1809.02	2994.7	4.62386582e-05
221.87592244148254	3.5787275991653447	1806.71	2992.1	4.60197194e-05
222.61391711235046	3.589239747957671	1804.67	2989.7	4.53872293e-05
223.35206031799316	3.6007896770507295	1802.39	2987.6	4.62873113e-05
224.08617758750916	3.610890296484487	1800.54	2985.5	4.56305228e-05
224.8183193206787	3.620720351541197	1798.72	2983.6	4.65427686e-05
225.56186532974243	3.6320375499980253	1796.67	2981.2	4.54967268e-05
226.29576969146729	3.6416531037306994	1794.88	2979.3	4.5727829e-05
227.04533052444458	3.6509864529613854	1792.97	2977.4	4.58129818e-05
227.77923727035522	3.6618250547289874	1791.31	2975.7	4.60319208e-05
228.51715350151062	3.671038804335266	1789.7	2974.1	4.63116762e-05
229.25445437431335	3.6814324808043004	1787.97	2972.3	4.61413903e-05
229.9879446029663	3.690405343540986	1786.49	2970.5	4.5995431e-05
230.7203025817871	3.6993083224100776	1785.03	2968.9	4.5107525e-05
231.48209595680237	3.709405204546255	1783.4	2967.2	4.51683414e-05
232.22210144996643	3.7180547418624945	1782.03	2965.4	4.55210766e-05
232.95568227767944	3.7276746938035057	1780.42	2963.2	4.53629539e-05
233.68785190582275	3.736177401616696	1779.12	2961.7	4.5277811e-05
234.4220621585846	3.74413314388976	1777.78	2960.1	4.59102996e-05
235.1538050174713	3.7537725576522765	1776.36	2958.5	4.54845847e-05
235.89136147499084	3.761330956182252	1775.11	2957.0	4.580083e-05
236.62491655349731	3.769157850052894	1773.93	2955.6	4.52169925e-05
237.3717486858368	3.778211504331354	1772.53	2953.9	4.60197691e-05
238.10644125938416	3.785749868514533	1771.38	2952.7	4.53021205e-05
238.85435938835144	3.7946433199798313	1770.11	2950.9	4.55088963e-05
239.58937978744507	3.802127104847623	1769.04	2949.6	4.49615487e-05
240.3540186882019	3.809640708967149	1767.82	2948.1	4.48520792e-05
241.08683490753174	3.8176720130340698	1766.75	2946.9	4.58737946e-05
241.8238344192505	3.8246356354680713	1765.75	2945.5	4.58981214e-05
242.55870294570923	3.8327307934747656	1764.6	2944.0	4.63481627e-05
243.29276704788208	3.839749864537257	1763.61	2942.8	4.61900401e-05
244.02710890769958	3.8465472057659027	1762.66	2941.7	4.49858755e-05
244.76002860069275	3.853990130921887	1761.6	2940.3	4.60805706e-05
245.50518345832825	3.8605888290042714	1760.66	2939.2	4.52169829e-05
246.25558352470398	3.8683369190230072	1759.66	2937.9	4.67009031e-05
246.98873257637024	3.8746081561683448	1758.77	2937.0	4.45480024e-05
247.7265236377716	3.8810258713959986	1757.92	2935.7	4.57156774e-05
248.4601068496704	3.888350412034116	1756.88	2934.5	4.57035163e-05
249.1918499469757	3.8946869530785433	1756.02	2933.4	4.61413944e-05
249.92747259140015	3.9007895333384193	1755.23	2932.5	4.54359241e-05
250.6608955860138	3.9078056659490272	1754.26	2931.1	4.6299517e-05
251.39274072647095	3.913821325570099	1753.51	2930.1	4.56183733e-05
252.14290475845337	3.919984140561166	1752.73	2928.8	4.54480936e-05
252.87753176689148	3.9265534424007105	1751.86	2927.6	4.5594053e-05
253.61120176315308	3.9327564610000256	1751.1	2926.7	4.71144634e-05
254.3570237159729	3.9393686706578603	1750.26	2925.6	4.61292375e-05
255.09555792808533	3.945091200627939	1749.53	2924.5	4.66036055e-05
255.82882118225098	3.950960990660619	1748.8	2923.6	4.59224535e-05
256.56080079078674	3.9575034680301235	1747.99	2922.7	4.55697184e-05
257.29542231559753	3.963278763342436	1747.27	2921.9	4.52777996e-05
258.0423710346222	3.9686754457561664	1746.57	2920.9	4.57643309e-05
258.77409839630127	3.975012168155267	1745.8	2919.9	4.49493911e-05
259.5072979927063	3.9805733726901367	1745.15	2918.8	4.60197553e-05
260.25646591186523	3.986549040946599	1744.43	2917.8	4.47182844e-05
260.99099111557007	3.9920091215574884	1743.75	2917.0	4.60319186e-05
261.7311465740204	3.9972166978953982	1743.1	2916.1	4.57764897e-05
262.46543073654175	4.003242272836257	1742.39	2915.1	4.56426936e-05
263.1983308792114	4.008479081193806	1741.77	2914.2	4.51926599e-05
263.93312764167786	4.013729538119426	1741.14	2913.3	4.56305381e-05
264.69743847846985	4.019534382143403	1740.48	2912.4	4.54845787e-05
265.43318033218384	4.024949243910536	1739.87	2911.6	4.48155982e-05
266.1670296192169	4.030786414981776	1739.15	2910.8	4.56913469e-05
266.9016454219818	4.035958863777738	1738.57	2909.8	4.54845712e-05
267.6571898460388	4.041554470854176	1737.0	2908.7	4.56670204e-05
268.39201068878174	4.046754416213919	1737.34	2907.8	4.51196728e-05
269.1968123912811	4.051555602803006	1736.68	2907.5	4.51196728e-05
269.93617486953735	4.057194246356498	1736.12	2906.4	4.61292278e-05
270.6703052520752	4.062572300070333	1735.5	2905.2	4.48399201e-05
271.40415382385254	4.067410809683887	1734.93	2904.6	4.48277568e-05
272.1558358669281	4.072260757362765	1734.39	2903.5	4.53264513e-05
272.8890209197998	4.077817608066829	1733.75	2903.0	4.5314288e-05
273.62396454811096	4.082552756936269	1733.25	2902.3	4.66522428e-05
274.3568081855774	4.087438564190853	1732.71	2901.3	4.60684054e-05
275.0884618759155	4.092335962988013	1732.1	2900.4	4.58008133e-05
275.8233873844147	4.097244991014137	1731.61	2899.5	4.55210579e-05
276.56552147865295	4.101743454134328	1731.05	2899.2	4.58251398e-05
277.2990810871124	4.106392739582604	1730.54	2898.2	4.67617046e-05
278.03910279273987	4.111052459640675	1730.04	2897.6	4.52048052e-05
278.7726149559021	4.116289442407194	1729.46	2896.7	4.5192642e-05
279.506516456604	4.120687348072565	1728.98	2896.1	4.4973703e-05
280.2574908733368	4.125663898365434	1728.46	2895.1	4.61535408e-05
280.9903202056885	4.129938972770556	1727.93	2894.5	4.51683196e-05
281.72585463523865	4.134079869417676	1727.46	2894.0	4.66157496e-05
282.465539932251	4.1390884337512635	1726.98	2893.1	4.48155846e-05
283.19730281829834	4.14353460410152	1726.46	2892.3	4.53750953e-05
284.002760887146	4.147846332668374	1725.91	2891.8	4.48885591e-05
284.75092363357544	4.1524552771052	1725.44	2890.9	4.58859477e-05
285.4852149486542	4.157363360996056	1724.97	2890.4	4.6031907e-05
286.21754336357117	4.161124326744718	1724.49	2889.6	4.60927234e-05
286.96049332618713	4.166342903854734	1724.02	2888.9	4.51439879e-05
287.69649624824524	4.1699745108561315	1723.53	2888.3	4.44506788e-05
288.45318055152893	4.17404932222502	1723.09	2887.6	4.52048019e-05
289.1875624656677	4.179153879226924	1722.6	2886.8	4.63359865e-05
289.92679023742676	4.183392691113624	1722.18	2886.3	4.68103543e-05
290.6594045162201	4.187786585020104	1721.73	2885.4	4.560619e-05
291.39320492744446	4.191895755660234	1721.28	2884.7	4.53021132e-05
