时间	热浴温度/K	样品电阻/Ω	参考电阻/Ω	磁场电压
15.783432722091675	1.5662133054973548	35721.0	35848.0	4.15065883e-05
16.215791702270508	1.5661646351857403	35719.0	35849.0	4.13084305e-05
16.64787745475769	1.5661646351857403	35729.0	35849.0	4.14419428e-05
17.079397916793823	1.5662133054973548	35728.0	35850.0	4.14661848e-05
17.51564311981201	1.5662133054973548	35725.0	35849.0	4.16171852e-05
17.94675612449646	1.5662133054973548	35744.0	35848.0	4.15088798e-05
18.37890386581421	1.5662133054973548	35728.0	35849.0	4.13940657e-05
18.816450357437134	1.5662133054973548	35719.0	35850.0	4.15536292e-05
19.249244451522827	1.5662619777348776	35723.0	35848.0	4.16597636e-05
19.682456731796265	1.566237641375333	35725.0	35848.0	4.14982704e-05
20.115667819976807	1.5661646351857403	35725.0	35847.0	4.16436022e-05
20.54925227165222	1.5661646351857403	35721.0	35847.0	4.13378627e-05
20.981951236724854	1.5661646351857403	35723.0	35846.0	4.15436188e-05
21.415912866592407	1.5661403007519241	35747.0	35849.0	4.18223423e-05
21.84744167327881	1.5661403007519241	35746.0	35849.0	4.15108111e-05
22.279056787490845	1.5662133054973548	35727.0	35849.0	4.17257334e-05
22.715577602386475	1.5662133054973548	35727.0	35849.0	4.1367409e-05
23.14716362953186	1.5662133054973548	35733.0	35851.0	4.13365336e-05
23.58958888053894	1.566188970100854	35737.0	35849.0	4.14086567e-05
24.027597427368164	1.5661646351857403	35719.0	35851.0	4.14246975e-05
24.45978546142578	1.566188970100854	35709.0	35850.0	4.13686151e-05
24.89299178123474	1.5661646351857403	35734.0	35851.0	4.15296259e-05
25.4017596244812	1.5661403007519241	35756.0	35851.0	4.15940459e-05
25.840486764907837	1.566188970100854	35746.0	35849.0	4.13326897e-05
26.271785736083984	1.5661646351857403	35747.0	35847.0	4.1406019e-05
26.71501874923706	1.5661646351857403	35732.0	35847.0	4.15784875e-05
27.15061640739441	1.5661403007519241	35697.0	35847.0	4.13783999e-05
27.5817928314209	1.5661403007519241	35732.0	35849.0	4.16802801e-05
28.01677417755127	1.5661403007519241	35724.0	35850.0	4.14986455e-05
28.45024871826172	1.5661403007519241	35724.0	35848.0	4.17451669e-05
28.88282608985901	1.5661403007519241	35758.0	35849.0	4.15025049e-05
29.321916818618774	1.5661403007519241	35738.0	35850.0	4.15583461e-05
29.753589630126953	1.566115966799316	35728.0	35852.0	4.14446133e-05
30.186964988708496	1.5661403007519241	35730.0	35850.0	4.16529022e-05
30.618189811706543	1.566188970100854	35724.0	35849.0	4.14844137e-05
31.05227279663086	1.566188970100854	35770.0	35849.0	4.15306064e-05
31.485088109970093	1.5661646351857403	35732.0	35852.0	4.16058653e-05
31.916886806488037	1.5661646351857403	35741.0	35850.0	4.15272294e-05
32.348384857177734	1.566188970100854	35757.0	35851.0	4.14558298e-05
32.81957268714905	1.5661403007519241	35739.0	35848.0	4.14581221e-05
33.2663140296936	1.566188970100854	35701.0	35849.0	4.14185629e-05
33.71446633338928	1.5661403007519241	35722.0	35848.0	4.1563533e-05
34.14739727973938	1.5660916333278263	35740.0	35848.0	4.14799521e-05
34.57950401306152	1.566067300337365	35742.0	35849.0	4.15707694e-05
35.01630234718323	1.566115966799316	35749.0	35850.0	4.15655833e-05
35.44788360595703	1.5661403007519241	35771.0	35849.0	4.15213204e-05
35.88129711151123	1.5661646351857403	35726.0	35851.0	4.18077629e-05
36.31662654876709	1.566115966799316	35716.0	35851.0	4.18311596e-05
36.748279094696045	1.5661403007519241	35699.0	35851.0	4.14827249e-05
37.18152642250061	1.5661403007519241	35761.0	35849.0	4.16079154e-05
37.61782264709473	1.566188970100854	35744.0	35851.0	4.15538833e-05
38.050018310546875	1.566115966799316	35728.0	35851.0	4.15098616e-05
38.48125767707825	1.5660916333278263	35732.0	35848.0	4.18304359e-05
38.917991161346436	1.566115966799316	35750.0	35851.0	4.1538928e-05
39.35499382019043	1.5661646351857403	35691.0	35851.0	4.19460984e-05
39.82549071311951	1.5661403007519241	35741.0	35854.0	4.15347136e-05
40.25787329673767	1.5661403007519241	35731.0	35854.0	4.15647448e-05
40.711267948150635	1.566115966799316	35737.0	35853.0	4.20419882e-05
41.15088987350464	1.566115966799316	35735.0	35851.0	4.1626737e-05
41.5826051235199	1.5660916333278263	35741.0	35850.0	4.18665045e-05
42.03067421913147	1.566115966799316	35731.0	35851.0	4.17819587e-05
42.469767808914185	1.5661646351857403	35734.0	35851.0	4.19157123e-05
42.9185049533844	1.566115966799316	35725.0	35852.0	4.20170225e-05
43.35093307495117	1.5660916333278263	35754.0	35850.0	4.17197167e-05
43.78220057487488	1.5660429678278434	35709.0	35851.0	4.19451318e-05
44.21753740310669	1.5660186357991697	35740.0	35851.0	4.1820665e-05
44.65009093284607	1.566067300337365	35740.0	35851.0	4.16910121e-05
45.092034339904785	1.566067300337365	35712.0	35851.0	4.19376541e-05
45.524359464645386	1.5660186357991697	35707.0	35851.0	4.15464039e-05
45.956512689590454	1.5660429678278434	35714.0	35851.0	4.20475274e-05
46.388214111328125	1.566067300337365	35704.0	35850.0	4.19027986e-05
46.821173906326294	1.566067300337365	35713.0	35851.0	4.16820872e-05
47.25294089317322	1.566067300337365	35729.0	35851.0	4.18499675e-05
47.68449282646179	1.566067300337365	35726.0	35851.0	4.16462617e-05
48.1352162361145	1.566067300337365	35729.0	35848.0	4.18298261e-05
48.566747188568115	1.5660916333278263	35718.0	35849.0	4.17299632e-05
49.01218938827515	1.566115966799316	35729.0	35850.0	4.17508283e-05
49.5156033039093	1.5660916333278263	35738.0	35851.0	4.18213836e-05
50.01926326751709	1.566067300337365	35745.0	35850.0	4.17645775e-05
50.52050828933716	1.5660916333278263	35735.0	35849.0	4.20314691e-05
51.03599143028259	1.5660916333278263	35723.0	35850.0	4.16249019e-05
51.46942138671875	1.566067300337365	35699.0	35852.0	4.19730952e-05
51.91747760772705	1.5661403007519241	35735.0	35851.0	4.18003855e-05
52.350409269332886	1.566115966799316	35749.0	35850.0	4.17810884e-05
52.78203582763672	1.566067300337365	35750.0	35851.0	4.19659794e-05
53.218899965286255	1.5660916333278263	35722.0	35852.0	4.17067943e-05
53.650269985198975	1.5660916333278263	35718.0	35850.0	4.1943064e-05
54.08290958404541	1.566067300337365	35727.0	35851.0	4.17256026e-05
54.51921534538269	1.5661403007519241	35722.0	35853.0	4.17955548e-05
54.9524781703949	1.5661403007519241	35725.0	35853.0	4.17757752e-05
55.38453245162964	1.5660916333278263	35717.0	35852.0	4.19116996e-05
55.81936597824097	1.5660186357991697	35741.0	35853.0	4.15457771e-05
56.25040578842163	1.5660429678278434	35727.0	35852.0	4.18105101e-05
56.68271732330322	1.5660186357991697	35728.0	35850.0	4.18000173e-05
57.12154817581177	1.5660186357991697	35740.0	35852.0	4.17553926e-05
57.558534145355225	1.5660429678278434	35739.0	35851.0	4.18312545e-05
57.989805459976196	1.5660186357991697	35725.0	35850.0	4.19174891e-05
58.42226505279541	1.5660429678278434	35712.0	35850.0	4.18782917e-05
58.855241537094116	1.5660916333278263	35736.0	35852.0	4.21205917e-05
59.287389278411865	1.5660916333278263	35744.0	35852.0	4.19635611e-05
59.71852374076843	1.5660429678278434	35710.0	35852.0	4.19062726e-05
60.163891315460205	1.5659943042512563	35731.0	35853.0	4.17697452e-05
60.612815618515015	1.5659943042512563	35749.0	35852.0	4.18799802e-05
61.044432401657104	1.5660429678278434	35740.0	35851.0	4.20507601e-05
61.477412700653076	1.5659943042512563	35743.0	35850.0	4.17285013e-05
61.91844415664673	1.5660429678278434	35736.0	35850.0	4.19261766e-05
62.352179288864136	1.5660429678278434	35721.0	35853.0	4.1932207e-05
62.78423833847046	1.566067300337365	35740.0	35854.0	4.17453863e-05
63.2366828918457	1.566067300337365	35731.0	35854.0	4.19305185e-05
63.66816830635071	1.566067300337365	35709.0	35852.0	4.18764864e-05
64.11467933654785	1.566067300337365	35712.0	35852.0	4.20208534e-05
64.54670286178589	1.566115966799316	35743.0	35851.0	4.19346191e-05
64.98000597953796	1.566067300337365	35741.0	35852.0	4.17917006e-05
65.42008805274963	1.5660429678278434	35747.0	35850.0	4.208948e-05
65.85205125808716	1.566067300337365	35736.0	35850.0	4.18424762e-05
66.28392171859741	1.566115966799316	35728.0	35850.0	4.23333479e-05
66.71898293495178	1.5660916333278263	35722.0	35852.0	4.19622393e-05
67.15102529525757	1.5660186357991697	35735.0	35852.0	4.20248345e-05
67.58258771896362	1.5659943042512563	35737.0	35851.0	4.22810044e-05
68.0197286605835	1.5660429678278434	35726.0	35848.0	4.22008005e-05
68.4510223865509	1.5660186357991697	35736.0	35849.0	4.2074888e-05
68.88235688209534	1.5660186357991697	35746.0	35851.0	4.21414632e-05
69.32050108909607	1.5660429678278434	35731.0	35851.0	4.1876489e-05
69.75171375274658	1.5659943042512563	35746.0	35853.0	4.19841913e-05
70.18927693367004	1.5659699731840133	35715.0	35852.0	4.21913946e-05
70.62143468856812	1.5659943042512563	35722.0	35852.0	4.18950625e-05
71.05364322662354	1.5660186357991697	35732.0	35853.0	4.21784897e-05
71.48529839515686	1.5660186357991697	35746.0	35852.0	4.17868778e-05
71.92034983634949	1.5659699731840133	35718.0	35852.0	4.21702884e-05
72.35823011398315	1.5659699731840133	35723.0	35852.0	4.20734542e-05
72.78995656967163	1.5659699731840133	35723.0	35852.0	4.22862055e-05
73.22172904014587	1.5660186357991697	35730.0	35851.0	4.23433734e-05
73.65321207046509	1.566067300337365	35726.0	35850.0	4.20259349e-05
74.08720135688782	1.5660916333278263	35718.0	35850.0	4.22960953e-05
74.52053546905518	1.5660186357991697	35733.0	35850.0	4.21861014e-05
74.95181655883789	1.566067300337365	35733.0	35850.0	4.21243505e-05
75.38399386405945	1.5660429678278434	35722.0	35851.0	4.24584328e-05
75.82069635391235	1.5660429678278434	35725.0	35852.0	4.23399961e-05
76.2526626586914	1.5659943042512563	35736.0	35854.0	4.19170262e-05
76.68469214439392	1.5659699731840133	35705.0	35853.0	4.23952343e-05
77.12016129493713	1.5659943042512563	35708.0	35852.0	4.23134625e-05
77.55170154571533	1.5660186357991697	35713.0	35852.0	4.23547102e-05
77.98311281204224	1.5660186357991697	35708.0	35851.0	4.23533835e-05
78.42226123809814	1.5659943042512563	35730.0	35852.0	4.2084791e-05
78.85378336906433	1.5659699731840133	35713.0	35850.0	4.22582244e-05
79.28619742393494	1.5659943042512563	35728.0	35851.0	4.21281037e-05
79.72083401679993	1.5659943042512563	35730.0	35851.0	4.22262781e-05
80.15401935577393	1.5660186357991697	35722.0	35851.0	4.2198659e-05
80.59880781173706	1.5660186357991697	35726.0	35852.0	4.22444898e-05
81.03600358963013	1.5660186357991697	35718.0	35854.0	4.23016577e-05
81.47411012649536	1.5660186357991697	35717.0	35852.0	4.20337887e-05
81.9205813407898	1.5660186357991697	35708.0	35855.0	4.23290356e-05
82.35302376747131	1.5659943042512563	35724.0	35854.0	4.24959562e-05
82.78584051132202	1.5660186357991697	35743.0	35854.0	4.22092591e-05
83.22210621833801	1.5660186357991697	35713.0	35853.0	4.24661527e-05
83.65395998954773	1.5659943042512563	35737.0	35853.0	4.23841397e-05
84.08969974517822	1.5659943042512563	35724.0	35852.0	4.22780053e-05
84.52156805992126	1.5659699731840133	35716.0	35851.0	4.24212868e-05
84.95384931564331	1.5659456425973501	35717.0	35852.0	4.22461649e-05
85.3849835395813	1.5659456425973501	35738.0	35853.0	4.21513676e-05
85.82313656806946	1.5658969828654055	35729.0	35850.0	4.25067974e-05
86.25559091567993	1.5659213124911777	35715.0	35850.0	4.20680279e-05
86.69749474525452	1.5658969828654055	35719.0	35852.0	4.24619285e-05
87.14143085479736	1.5659213124911777	35727.0	35855.0	4.20598237e-05
87.57669520378113	1.5659456425973501	35719.0	35855.0	4.24294852e-05
88.02272343635559	1.5659699731840133	35717.0	35854.0	4.22251763e-05
88.45425629615784	1.5659456425973501	35713.0	35855.0	4.24745923e-05
88.88729071617126	1.5659456425973501	35712.0	35853.0	4.22786054e-05
89.3220944404602	1.5659699731840133	35734.0	35852.0	4.25429767e-05
89.75357913970947	1.5659456425973501	35738.0	35853.0	4.22608761e-05
90.18498039245605	1.5659456425973501	35733.0	35854.0	4.25105298e-05
90.62752437591553	1.5659456425973501	35728.0	35856.0	4.25793966e-05
91.0592360496521	1.5659699731840133	35716.0	35855.0	4.26241419e-05
91.49178147315979	1.5659456425973501	35738.0	35856.0	4.27043458e-05
91.92399477958679	1.5659213124911777	35726.0	35854.0	4.22862002e-05
92.35679316520691	1.5659456425973501	35719.0	35854.0	4.26137697e-05
92.79241299629211	1.5659456425973501	35715.0	35856.0	4.25054643e-05
93.23344707489014	1.5659456425973501	35731.0	35855.0	4.23758114e-05
93.665203332901	1.5659213124911777	35728.0	35857.0	4.24580645e-05
94.09733605384827	1.5658969828654055	35748.0	35854.0	4.25464696e-05
94.52932357788086	1.5659213124911777	35738.0	35854.0	4.23050138e-05
94.96112418174744	1.5658969828654055	35732.0	35854.0	4.23735187e-05
95.39466834068298	1.5659456425973501	35732.0	35853.0	4.22344585e-05
95.82578873634338	1.5659213124911777	35735.0	35855.0	4.27297927e-05
96.26402735710144	1.5659213124911777	35746.0	35853.0	4.2259786e-05
96.69708633422852	1.5659699731840133	35735.0	35854.0	4.22133522e-05
97.12968850135803	1.5659456425973501	35729.0	35853.0	4.2407168e-05
97.56230974197388	1.5659456425973501	35734.0	35855.0	4.23837702e-05
97.99501657485962	1.5658969828654055	35736.0	35856.0	4.27120633e-05
98.43123888969421	1.5659456425973501	35717.0	35857.0	4.25505701e-05
98.8637113571167	1.5659213124911777	35733.0	35856.0	4.26223315e-05
99.2971556186676	1.5659213124911777	35720.0	35855.0	4.27774325e-05
99.73036360740662	1.5659213124911777	35724.0	35856.0	4.22712436e-05
100.16154599189758	1.5659213124911777	35731.0	35857.0	4.27138724e-05
100.59461545944214	1.5659213124911777	35733.0	35854.0	4.28263991e-05
101.03160095214844	1.5658969828654055	35738.0	35857.0	4.23004184e-05
101.4652111530304	1.5659213124911777	35727.0	35856.0	4.27617413e-05
101.89679384231567	1.5659213124911777	35728.0	35854.0	4.23756774e-05
102.3434669971466	1.5659213124911777	35730.0	35855.0	4.24200609e-05
102.7828996181488	1.5659699731840133	35729.0	35855.0	4.25709406e-05
103.24814629554749	1.5659699731840133	35729.0	35853.0	4.25107575e-05
103.68359065055847	1.5659456425973501	35726.0	35854.0	4.25331905e-05
104.14964151382446	1.5659699731840133	35723.0	35854.0	4.2276297e-05
104.58423614501953	1.5659213124911777	35717.0	35854.0	4.24939921e-05
105.03041791915894	1.5659456425973501	35731.0	35852.0	4.26068806e-05
105.46247267723083	1.5658969828654055	35743.0	35852.0	4.24276581e-05
105.89498972892761	1.5658969828654055	35747.0	35851.0	4.27618609e-05
106.36766386032104	1.5658969828654055	35752.0	35852.0	4.24451462e-05
106.79902625083923	1.5658483250547064	35758.0	35852.0	4.29184092e-05
107.25533437728882	1.5658969828654055	35738.0	35851.0	4.24304321e-05
107.69380116462708	1.5659213124911777	35741.0	35852.0	4.23593944e-05
108.13893699645996	1.5658969828654055	35719.0	35852.0	4.2671165e-05
108.57146716117859	1.5658969828654055	35713.0	35851.0	4.24734896e-05
109.018381357193	1.5659456425973501	35722.0	35854.0	4.24947165e-05
109.45101881027222	1.5659456425973501	35708.0	35854.0	4.25125664e-05
109.9564037322998	1.5659456425973501	35727.0	35854.0	4.23492641e-05
110.39672470092773	1.5659213124911777	35742.0	35852.0	4.24242819e-05
110.82752990722656	1.5658969828654055	35741.0	35851.0	4.24005222e-05
111.25964164733887	1.5658969828654055	35727.0	35853.0	4.22138222e-05
111.69803190231323	1.5659699731840133	35707.0	35854.0	4.27000075e-05
112.13160729408264	1.5659213124911777	35704.0	35854.0	4.23165968e-05
112.56488919258118	1.5658969828654055	35716.0	35853.0	4.26222158e-05
112.99931621551514	1.5658969828654055	35734.0	35852.0	4.25500926e-05
113.43113112449646	1.5658483250547064	35728.0	35851.0	4.25650479e-05
113.86232852935791	1.5658239968695988	35739.0	35853.0	4.27238878e-05
114.30591607093811	1.5658483250547064	35723.0	35856.0	4.25281421e-05
114.76012802124023	1.5658726537199454	35705.0	35853.0	4.25971295e-05
115.26473760604858	1.5658969828654055	35721.0	35853.0	4.27072454e-05
115.70287919044495	1.5658969828654055	35743.0	35856.0	4.23992143e-05
116.13490581512451	1.5658969828654055	35742.0	35853.0	4.28359335e-05
116.5669858455658	1.5659213124911777	35717.0	35854.0	4.2351092e-05
117.00510215759277	1.5659456425973501	35728.0	35855.0	4.24171848e-05
117.45707845687866	1.5659213124911777	35719.0	35856.0	4.2719668e-05
117.89019656181335	1.5659456425973501	35738.0	35856.0	4.25351388e-05
118.32450008392334	1.5659213124911777	35725.0	35856.0	4.25942364e-05
118.7578341960907	1.5658969828654055	35727.0	35855.0	4.23463931e-05
119.18991541862488	1.5658969828654055	35720.0	35854.0	4.2462538e-05
119.62422728538513	1.5658969828654055	35719.0	35855.0	4.24042846e-05
120.0589108467102	1.5658726537199454	35740.0	35856.0	4.23816104e-05
120.49047207832336	1.5658726537199454	35722.0	35857.0	4.2591226e-05
120.92565131187439	1.5658483250547064	35720.0	35855.0	4.27055618e-05
121.35714936256409	1.5658483250547064	35727.0	35856.0	4.23334881e-05
121.78864789009094	1.5658726537199454	35746.0	35857.0	4.2554682e-05
122.2254090309143	1.5658969828654055	35737.0	35857.0	4.22934417e-05
122.65783524513245	1.5658969828654055	35741.0	35855.0	4.27166528e-05
123.08926582336426	1.5659213124911777	35749.0	35855.0	4.26143778e-05
123.52827262878418	1.5659213124911777	35728.0	35856.0	4.23708716e-05
123.96055102348328	1.5659213124911777	35762.0	35856.0	4.25924273e-05
124.39224410057068	1.5658969828654055	35745.0	35854.0	4.24801419e-05
124.82644057273865	1.5658726537199454	35730.0	35856.0	4.23377046e-05
125.2583703994751	1.5658483250547064	35738.0	35854.0	4.26500776e-05
125.689866065979	1.5658969828654055	35723.0	35856.0	4.2499439e-05
126.13770866394043	1.5658969828654055	35723.0	35856.0	4.27278512e-05
126.569091796875	1.5659213124911777	35696.0	35856.0	4.24320016e-05
127.00732016563416	1.5658969828654055	35729.0	35856.0	4.24041413e-05
127.43982648849487	1.5658969828654055	35714.0	35854.0	4.29802823e-05
127.87156391143799	1.5658969828654055	35718.0	35856.0	4.24752996e-05
128.3193097114563	1.5658483250547064	35727.0	35856.0	4.27992508e-05
128.75261449813843	1.5658239968695988	35744.0	35858.0	4.26588639e-05
129.18373441696167	1.5658969828654055	35752.0	35857.0	4.25333117e-05
129.62731051445007	1.5658239968695988	35759.0	35859.0	4.25398381e-05
130.05892419815063	1.5658483250547064	35710.0	35859.0	4.27574137e-05
130.49104690551758	1.5657996691645344	35736.0	35860.0	4.26527265e-05
130.92522954940796	1.5658483250547064	35740.0	35859.0	4.27968523e-05
131.35804510116577	1.5658483250547064	35714.0	35858.0	4.23905262e-05
131.78902864456177	1.5658969828654055	35726.0	35857.0	4.24552923e-05
132.239821434021	1.5658969828654055	35712.0	35855.0	4.24503474e-05
132.6725718975067	1.5658726537199454	35744.0	35854.0	4.26071369e-05
133.1215488910675	1.5658483250547064	35720.0	35857.0	4.26647817e-05
133.55438375473022	1.5658239968695988	35747.0	35857.0	4.25985683e-05
133.985764503479	1.5658239968695988	35718.0	35856.0	4.26176243e-05
134.42628288269043	1.5657996691645344	35727.0	35859.0	4.25809597e-05
134.85870265960693	1.5658239968695988	35728.0	35858.0	4.27069943e-05
135.2908730506897	1.5658239968695988	35721.0	35857.0	4.27548754e-05
135.72575783729553	1.5657996691645344	35723.0	35855.0	4.27389552e-05
136.1648292541504	1.5657996691645344	35735.0	35853.0	4.27197787e-05
136.59686160087585	1.5657996691645344	35731.0	35855.0	4.28133804e-05
137.02825665473938	1.5657753419394222	35725.0	35857.0	4.23835358e-05
137.45951175689697	1.5658483250547064	35731.0	35857.0	4.31889516e-05
137.89011573791504	1.5658726537199454	35721.0	35857.0	4.26967531e-05
138.33136558532715	1.5658483250547064	35732.0	35858.0	4.27454784e-05
138.76348185539246	1.5658239968695988	35726.0	35857.0	4.26511635e-05
139.19736909866333	1.5658239968695988	35718.0	35857.0	4.26219765e-05
139.6292531490326	1.5658483250547064	35732.0	35855.0	4.28095209e-05
140.0599343776703	1.5658969828654055	35737.0	35856.0	4.27764745e-05
140.49227809906006	1.5658239968695988	35732.0	35856.0	4.25889289e-05
140.92705059051514	1.5658239968695988	35737.0	35856.0	4.27552464e-05
141.36754155158997	1.5658483250547064	35729.0	35857.0	4.25597419e-05
141.79893565177917	1.5658483250547064	35732.0	35857.0	4.2649715e-05
142.23177909851074	1.5658239968695988	35722.0	35857.0	4.29558164e-05
142.6630790233612	1.5658483250547064	35716.0	35856.0	4.26956664e-05
143.09598517417908	1.5658969828654055	35725.0	35858.0	4.27656186e-05
143.52804565429688	1.5658239968695988	35734.0	35855.0	4.27240091e-05
143.95938730239868	1.5657996691645344	35718.0	35855.0	4.26383761e-05
144.39100217819214	1.5657996691645344	35727.0	35856.0	4.26758849e-05
144.82723903656006	1.565751015194173	35729.0	35855.0	4.24788126e-05
145.2585437297821	1.5657996691645344	35726.0	35857.0	4.26290893e-05
145.69050121307373	1.5657753419394222	35730.0	35855.0	4.26711812e-05
146.12970757484436	1.5658239968695988	35719.0	35855.0	4.26627387e-05
146.56110167503357	1.5658483250547064	35729.0	35856.0	4.25077583e-05
146.9930989742279	1.5658726537199454	35725.0	35856.0	4.24510729e-05
147.42705249786377	1.5658239968695988	35748.0	35856.0	4.24224943e-05
147.85875725746155	1.5657996691645344	35739.0	35856.0	4.28420872e-05
148.29091238975525	1.5657753419394222	35737.0	35857.0	4.24870192e-05
148.73939728736877	1.5657996691645344	35738.0	35858.0	4.28557158e-05
149.1708745956421	1.5657753419394222	35749.0	35857.0	4.25268196e-05
149.6030569076538	1.5658239968695988	35746.0	35859.0	4.26001489e-05
150.03800320625305	1.565751015194173	35718.0	35858.0	4.25668612e-05
150.47127389907837	1.5657753419394222	35730.0	35859.0	4.28411224e-05
150.90342044830322	1.565751015194173	35729.0	35859.0	4.26232991e-05
151.3360297679901	1.565751015194173	35741.0	35860.0	4.28971983e-05
151.76874685287476	1.565751015194173	35722.0	35860.0	4.25684227e-05
152.20124626159668	1.5657753419394222	35731.0	35858.0	4.303457e-05
152.6330485343933	1.5657023631429032	35731.0	35860.0	4.28663228e-05
153.06436419487	1.565751015194173	35726.0	35859.0	4.27993858e-05
153.4962956905365	1.5657753419394222	35757.0	35860.0	4.28578803e-05
153.92811727523804	1.5657996691645344	35738.0	35860.0	4.26108765e-05
154.39781737327576	1.5658239968695988	35734.0	35858.0	4.28896e-05
154.83705353736877	1.5659213124911777	35710.0	35856.0	4.27623564e-05
155.26955938339233	1.5658483250547064	35720.0	35857.0	4.27285863e-05
155.7012939453125	1.5657753419394222	35710.0	35858.0	4.29356691e-05
156.1406922340393	1.5658239968695988	35723.0	35858.0	4.28435251e-05
156.57290744781494	1.565751015194173	35719.0	35859.0	4.27291894e-05
157.020569562912	1.5657753419394222	35736.0	35860.0	4.26711772e-05
157.4520833492279	1.5657266889286965	35744.0	35860.0	4.27722462e-05
157.88391065597534	1.565751015194173	35733.0	35860.0	4.30203354e-05
158.32798027992249	1.5657266889286965	35728.0	35859.0	4.27315927e-05
158.77090716362	1.5657023631429032	35725.0	35859.0	4.26936014e-05
159.20194673538208	1.5657266889286965	35735.0	35861.0	4.25005092e-05
159.63405108451843	1.5657266889286965	35712.0	35861.0	4.27074713e-05
160.08682012557983	1.5657266889286965	35731.0	35862.0	4.27089186e-05
160.52838277816772	1.565751015194173	35744.0	35858.0	4.28181888e-05
160.96069955825806	1.5657753419394222	35751.0	35858.0	4.30314225e-05
161.3921890258789	1.565751015194173	35751.0	35858.0	4.30462572e-05
161.8293399810791	1.5657753419394222	35735.0	35860.0	4.24696417e-05
162.2656388282776	1.5657753419394222	35717.0	35859.0	4.27847886e-05
162.69706058502197	1.5657266889286965	35727.0	35861.0	4.28821187e-05
163.12919759750366	1.565751015194173	35739.0	35860.0	4.26676789e-05
163.56042408943176	1.565751015194173	35743.0	35861.0	4.28420771e-05
163.99217081069946	1.5657753419394222	35751.0	35859.0	4.25196937e-05
164.43042397499084	1.5657023631429032	35758.0	35856.0	4.27911808e-05
164.87314677238464	1.565751015194173	35726.0	35856.0	4.25926612e-05
165.3044171333313	1.565751015194173	35726.0	35857.0	4.26503123e-05
165.73584604263306	1.5657996691645344	35736.0	35858.0	4.2738235e-05
166.16828799247742	1.5658239968695988	35728.0	35859.0	4.26810672e-05
166.5989372730255	1.5658239968695988	35721.0	35860.0	4.2760065e-05
167.0337564945221	1.5657753419394222	35723.0	35858.0	4.28385803e-05
167.4649839401245	1.5657996691645344	35729.0	35859.0	4.25514143e-05
167.8985013961792	1.565751015194173	35729.0	35857.0	4.2942182e-05
168.34589099884033	1.5657753419394222	35718.0	35860.0	4.27375114e-05
168.77881026268005	1.5657753419394222	35743.0	35859.0	4.26302915e-05
169.29541444778442	1.565751015194173	35742.0	35858.0	4.26252435e-05
169.7351667881012	1.5657266889286965	35739.0	35858.0	4.25306874e-05
